Date,Price,size,collab,retail price
2021-06-01 03:25:15+00:00,1627,9.5,1,175
2021-06-01 09:58:00+00:00,1684,10.0,1,175
2021-06-02 22:56:24+00:00,1653,11.0,1,175
2021-06-04 09:59:24+00:00,1686,10.5,1,175
2021-06-04 23:59:00+00:00,1705,9.0,1,175
2021-06-05 21:19:36+00:00,1605,8.5,1,175
2021-06-11 01:01:30+00:00,1750,10.5,1,175
2021-06-12 03:36:36+00:00,1709,11.0,1,175
2021-06-12 11:31:30+00:00,1704,10.0,1,175
2021-06-12 17:08:06+00:00,1721,9.5,1,175
2021-06-12 20:40:20+00:00,1617,8.0,1,175
2021-06-17 14:22:59+00:00,1672,9.0,1,175
2021-06-17 16:03:36+00:00,1604,10.5,1,175
2021-06-21 08:16:48+00:00,1709,11.0,1,175
2021-06-23 02:10:30+00:00,1730,8.5,1,175
2021-06-23 13:05:00+00:00,1726,10.0,1,175
2021-06-24 06:50:57+00:00,1781,9.5,1,175
2021-06-24 07:05:42+00:00,1695,10.5,1,175
2021-06-24 14:42:48+00:00,1616,8.0,1,175
2021-06-30 04:46:58+00:00,1721,9.0,1,175
2021-06-30 12:57:00+00:00,1593,11.0,1,175
2021-06-30 22:07:48+00:00,1625,10.5,1,175
2021-07-04 14:38:30+00:00,1642,10.0,1,175
2021-07-05 20:33:48+00:00,1703,9.5,1,175
2021-07-06 08:45:16+00:00,1486,8.0,1,175
2021-07-07 13:09:54+00:00,1647,10.5,1,175
2021-07-09 17:37:12+00:00,1664,11.0,1,175
2021-07-10 07:01:24+00:00,1621,8.5,1,175
2021-07-12 19:10:57+00:00,1833,9.0,1,175
2021-07-14 04:12:00+00:00,1671,10.5,1,175
2021-07-15 16:12:00+00:00,1667,10.0,1,175
2021-07-17 10:16:39+00:00,1757,9.5,1,175
2021-07-18 02:47:44+00:00,1593,8.0,1,175
2021-07-18 22:17:24+00:00,1648,11.0,1,175
2021-07-20 19:14:06+00:00,1606,10.5,1,175
2021-07-25 09:34:56+00:00,1771,9.0,1,175
2021-07-26 17:45:30+00:00,1699,10.0,1,175
2021-07-27 10:16:12+00:00,1657,10.5,1,175
2021-07-27 11:52:18+00:00,1690,8.5,1,175
2021-07-28 02:57:36+00:00,1723,11.0,1,175
2021-07-28 23:59:30+00:00,1713,9.5,1,175
2021-07-29 20:50:12+00:00,1682,8.0,1,175
2021-08-03 01:18:18+00:00,1637,10.5,1,175
2021-08-06 07:37:48+00:00,1724,11.0,1,175
2021-08-06 19:19:00+00:00,1692,10.0,1,175
2021-08-06 23:58:55+00:00,1734,9.0,1,175
2021-08-09 13:42:21+00:00,1819,9.5,1,175
2021-08-09 16:20:24+00:00,1693,10.5,1,175
2021-08-10 14:52:40+00:00,1762,8.0,1,175
2021-08-13 16:43:12+00:00,1709,8.5,1,175
2021-08-15 12:18:00+00:00,1716,11.0,1,175
2021-08-16 07:22:30+00:00,1770,10.5,1,175
2021-08-17 20:52:30+00:00,1700,10.0,1,175
2021-08-19 14:22:54+00:00,1700,9.0,1,175
2021-08-21 03:25:12+00:00,1712,9.5,1,175
2021-08-22 08:55:08+00:00,1570,8.0,1,175
2021-08-22 22:24:36+00:00,1658,10.5,1,175
2021-08-24 16:58:12+00:00,1744,11.0,1,175
2021-08-28 22:26:00+00:00,1729,10.0,1,175
2021-08-29 13:26:42+00:00,1635,10.5,1,175
2021-08-30 21:34:06+00:00,1691,8.5,1,175
2021-09-01 04:46:53+00:00,1717,9.0,1,175
2021-09-01 17:08:03+00:00,1643,9.5,1,175
2021-09-02 21:38:24+00:00,1664,11.0,1,175
2021-09-03 02:57:36+00:00,1771,8.0,1,175
2021-09-05 04:28:48+00:00,1761,10.5,1,175
2021-09-08 23:59:30+00:00,1664,10.0,1,175
2021-09-11 19:30:54+00:00,1702,10.5,1,175
2021-09-12 02:18:36+00:00,1679,11.0,1,175
2021-09-13 06:50:54+00:00,1710,9.5,1,175
2021-09-13 19:10:52+00:00,1641,9.0,1,175
2021-09-14 21:00:04+00:00,1718,8.0,1,175
2021-09-17 02:25:00+00:00,1753,8.5,1,175
2021-09-18 10:33:00+00:00,1771,10.5,1,175
2021-09-20 01:33:00+00:00,1667,10.0,1,175
2021-09-21 06:58:48+00:00,1729,11.0,1,175
2021-09-24 20:33:45+00:00,1671,9.5,1,175
2021-09-25 01:35:06+00:00,1683,10.5,1,175
2021-09-26 09:34:51+00:00,1722,9.0,1,175
2021-09-26 15:02:32+00:00,1684,8.0,1,175
2021-09-30 11:39:00+00:00,1690,11.0,1,175
2021-10-01 03:06:30+00:00,1768,10.0,1,175
2021-10-01 16:37:12+00:00,1748,10.5,1,175
2021-10-04 07:15:54+00:00,1682,8.5,1,175
2021-10-06 10:16:36+00:00,1746,9.5,1,175
2021-10-08 07:39:18+00:00,1694,10.5,1,175
2021-10-08 09:05:00+00:00,1587,8.0,1,175
2021-10-08 23:58:50+00:00,1691,9.0,1,175
2021-10-09 16:19:12+00:00,1726,11.0,1,175
2021-10-12 04:40:00+00:00,1735,10.0,1,175
2021-10-14 22:41:24+00:00,1677,10.5,1,175
2021-10-17 23:59:27+00:00,1719,9.5,1,175
2021-10-18 20:59:24+00:00,1650,11.0,1,175
2021-10-20 03:07:28+00:00,1634,8.0,1,175
2021-10-21 12:06:48+00:00,1519,8.5,1,175
2021-10-21 13:43:30+00:00,1684,10.5,1,175
2021-10-21 14:22:49+00:00,1640,9.0,1,175
2021-10-23 06:13:30+00:00,1670,10.0,1,175
2021-10-28 01:39:36+00:00,1566,11.0,1,175
2021-10-28 04:45:36+00:00,1615,10.5,1,175
2021-10-29 13:42:18+00:00,1603,9.5,1,175
2021-10-31 21:09:56+00:00,1716,8.0,1,175
2021-11-03 04:46:48+00:00,1647,9.0,1,175
2021-11-03 07:47:00+00:00,1664,10.0,1,175
2021-11-03 19:47:42+00:00,1615,10.5,1,175
2021-11-06 06:19:48+00:00,1681,11.0,1,175
2021-11-07 16:57:42+00:00,1576,8.5,1,175
2021-11-10 03:25:09+00:00,1677,9.5,1,175
2021-11-10 10:49:48+00:00,1626,10.5,1,175
2021-11-12 15:12:24+00:00,1563,8.0,1,175
2021-11-14 09:20:30+00:00,1703,10.0,1,175
2021-11-15 11:00:00+00:00,1608,11.0,1,175
2021-11-15 19:10:47+00:00,1680,9.0,1,175
2021-11-17 01:51:54+00:00,1660,10.5,1,175
2021-11-21 17:08:00+00:00,1717,9.5,1,175
2021-11-23 16:54:00+00:00,1654,10.5,1,175
2021-11-24 09:14:52+00:00,1539,8.0,1,175
2021-11-24 15:40:12+00:00,1618,11.0,1,175
2021-11-24 21:48:36+00:00,1647,8.5,1,175
2021-11-25 10:54:00+00:00,1773,10.0,1,175
2021-11-28 09:34:46+00:00,1694,9.0,1,175
2021-11-30 07:56:06+00:00,1707,10.5,1,175
2021-12-03 06:50:51+00:00,1700,9.5,1,175
2021-12-03 20:20:24+00:00,1696,11.0,1,175
2021-12-06 03:17:20+00:00,1648,8.0,1,175
2021-12-06 12:27:30+00:00,1627,10.0,1,175
2021-12-06 22:58:12+00:00,1723,10.5,1,175
2021-12-10 23:58:45+00:00,1569,9.0,1,175
2021-12-12 02:39:30+00:00,1623,8.5,1,175
2021-12-13 01:00:36+00:00,1662,11.0,1,175
2021-12-13 14:00:18+00:00,1652,10.5,1,175
2021-12-14 20:33:42+00:00,1653,9.5,1,175
2021-12-17 14:01:00+00:00,1699,10.0,1,175
2021-12-17 21:19:48+00:00,1652,8.0,1,175
2021-12-20 05:02:24+00:00,1727,10.5,1,175
2021-12-22 05:40:48+00:00,1692,11.0,1,175
2021-12-23 14:22:44+00:00,1569,9.0,1,175
2021-12-26 10:16:33+00:00,1630,9.5,1,175
2021-12-26 20:04:30+00:00,1683,10.5,1,175
2021-12-28 15:34:30+00:00,1772,10.0,1,175
2021-12-29 07:30:24+00:00,1730,8.5,1,175
2021-12-29 15:22:16+00:00,1561,8.0,1,175
2021-12-31 10:21:00+00:00,1700,11.0,1,175
2022-01-02 11:06:36+00:00,1616,10.5,1,175
2022-01-05 04:46:43+00:00,1778,9.0,1,175
2022-01-06 23:59:24+00:00,1769,9.5,1,175
2022-01-08 17:08:00+00:00,1762,10.0,1,175
2022-01-09 02:08:42+00:00,1758,10.5,1,175
2022-01-09 15:01:12+00:00,1662,11.0,1,175
2022-01-10 09:24:44+00:00,1659,8.0,1,175
2022-01-15 12:21:18+00:00,1696,8.5,1,175
2022-01-15 17:10:48+00:00,1771,10.5,1,175
2022-01-17 19:10:42+00:00,1707,9.0,1,175
2022-01-18 13:42:15+00:00,1708,9.5,1,175
2022-01-18 19:41:24+00:00,1655,11.0,1,175
2022-01-19 18:41:30+00:00,1725,10.0,1,175
2022-01-22 03:27:12+00:00,1597,8.0,1,175
2022-01-22 08:12:54+00:00,1690,10.5,1,175
2022-01-28 00:21:36+00:00,1668,11.0,1,175
2022-01-28 23:15:00+00:00,1602,10.5,1,175
2022-01-30 03:25:06+00:00,1773,9.5,1,175
2022-01-30 09:34:41+00:00,1723,9.0,1,175
2022-01-30 20:15:00+00:00,1720,10.0,1,175
2022-02-01 17:12:12+00:00,1780,8.5,1,175
2022-02-02 21:29:40+00:00,1724,8.0,1,175
2022-02-04 14:17:06+00:00,1699,10.5,1,175
2022-02-06 05:01:48+00:00,1711,11.0,1,175
2022-02-10 17:07:57+00:00,1864,9.5,1,175
2022-02-10 21:48:30+00:00,1794,10.0,1,175
2022-02-11 05:19:12+00:00,1782,10.5,1,175
2022-02-11 23:58:40+00:00,1780,9.0,1,175
2022-02-14 15:32:08+00:00,1850,8.0,1,175
2022-02-15 09:42:00+00:00,1747,11.0,1,175
2022-02-17 20:21:18+00:00,1821,10.5,1,175
2022-02-18 22:03:06+00:00,1744,8.5,1,175
2022-02-21 23:22:00+00:00,1863,10.0,1,175
2022-02-22 06:50:48+00:00,1813,9.5,1,175
2022-02-24 11:23:24+00:00,1727,10.5,1,175
2022-02-24 14:22:12+00:00,1781,11.0,1,175
2022-02-24 14:22:39+00:00,1766,9.0,1,175
2022-02-26 09:34:36+00:00,1923,8.0,1,175
2022-03-03 02:25:30+00:00,1777,10.5,1,175
2022-03-05 00:55:30+00:00,1907,10.0,1,175
2022-03-05 19:02:24+00:00,1717,11.0,1,175
2022-03-05 20:33:39+00:00,1812,9.5,1,175
2022-03-08 02:54:00+00:00,1804,8.5,1,175
2022-03-09 04:46:38+00:00,1799,9.0,1,175
2022-03-09 17:27:36+00:00,1799,10.5,1,175
2022-03-10 03:37:04+00:00,1810,8.0,1,175
2022-03-14 23:42:36+00:00,1616,11.0,1,175
2022-03-16 02:29:00+00:00,1787,10.0,1,175
2022-03-16 08:29:42+00:00,1758,10.5,1,175
2022-03-17 10:16:30+00:00,1850,9.5,1,175
2022-03-21 19:10:37+00:00,1790,9.0,1,175
2022-03-21 21:39:32+00:00,1711,8.0,1,175
2022-03-22 23:31:48+00:00,1770,10.5,1,175
2022-03-24 04:22:48+00:00,1691,11.0,1,175
2022-03-25 07:44:54+00:00,1660,8.5,1,175
2022-03-27 04:02:30+00:00,1815,10.0,1,175
2022-03-28 23:59:21+00:00,1800,9.5,1,175
2022-03-29 14:33:54+00:00,1791,10.5,1,175
2022-04-02 09:03:00+00:00,1655,11.0,1,175
2022-04-02 15:42:00+00:00,1735,8.0,1,175
2022-04-03 09:34:36+00:00,1710,9.0,1,175
2022-04-05 05:36:00+00:00,1705,10.5,1,175
2022-04-07 05:36:00+00:00,1785,10.0,1,175
2022-04-09 13:42:12+00:00,1864,9.5,1,175
2022-04-11 12:35:48+00:00,1716,8.5,1,175
2022-04-11 13:43:12+00:00,1704,11.0,1,175
2022-04-11 20:38:06+00:00,1750,10.5,1,175
2022-04-14 09:44:28+00:00,1658,8.0,1,175
2022-04-15 23:58:35+00:00,1787,9.0,1,175
2022-04-18 07:09:30+00:00,1826,10.0,1,175
2022-04-18 11:40:12+00:00,1551,10.5,1,175
2022-04-20 18:23:24+00:00,1597,11.0,1,175
2022-04-21 03:25:03+00:00,1660,9.5,1,175
2022-04-25 02:42:18+00:00,1687,10.5,1,175
2022-04-26 03:46:56+00:00,1751,8.0,1,175
2022-04-28 14:22:34+00:00,1714,9.0,1,175
2022-04-28 17:26:42+00:00,1660,8.5,1,175
2022-04-29 08:43:00+00:00,1720,10.0,1,175
2022-04-29 23:03:36+00:00,1715,11.0,1,175
2022-05-01 17:44:24+00:00,1664,10.5,1,175
2022-05-02 17:07:54+00:00,1838,9.5,1,175
2022-05-07 21:49:24+00:00,1730,8.0,1,175
2022-05-08 08:46:30+00:00,1768,10.5,1,175
2022-05-09 03:43:48+00:00,1721,11.0,1,175
2022-05-10 10:16:30+00:00,1697,10.0,1,175
2022-05-11 04:46:33+00:00,1692,9.0,1,175
2022-05-14 06:50:45+00:00,1768,9.5,1,175
2022-05-14 23:48:36+00:00,1734,10.5,1,175
2022-05-15 22:17:36+00:00,1626,8.5,1,175
2022-05-18 08:24:00+00:00,1622,11.0,1,175
2022-05-19 15:51:52+00:00,1780,8.0,1,175
2022-05-21 11:50:00+00:00,1672,10.0,1,175
2022-05-21 14:50:42+00:00,1642,10.5,1,175
2022-05-23 19:10:32+00:00,1736,9.0,1,175
2022-05-25 20:33:36+00:00,1931,9.5,1,175
2022-05-27 13:04:12+00:00,1610,11.0,1,175
2022-05-28 05:52:48+00:00,1560,10.5,1,175
2022-05-31 09:54:20+00:00,1748,8.0,1,175
2022-06-01 13:23:30+00:00,1532,10.0,1,175
2022-06-02 03:08:30+00:00,1515,8.5,1,175
2022-06-03 20:54:54+00:00,1572,10.5,1,175
2022-06-05 09:34:31+00:00,1572,9.0,1,175
2022-06-05 17:44:24+00:00,1668,11.0,1,175
2022-06-06 10:16:27+00:00,1736,9.5,1,175
2022-06-10 11:57:00+00:00,1546,10.5,1,175
2022-06-12 03:56:48+00:00,1642,8.0,1,175
2022-06-12 14:57:00+00:00,1607,10.0,1,175
2022-06-14 22:24:36+00:00,1590,11.0,1,175
2022-06-17 02:59:06+00:00,1544,10.5,1,175
2022-06-17 23:58:30+00:00,1671,9.0,1,175
2022-06-17 23:59:18+00:00,1573,9.5,1,175
2022-06-19 07:59:24+00:00,1653,8.5,1,175
2022-06-23 16:30:30+00:00,1706,10.0,1,175
2022-06-23 18:01:12+00:00,1515,10.5,1,175
2022-06-23 21:59:16+00:00,1469,8.0,1,175
2022-06-24 03:04:48+00:00,1428,11.0,1,175
2022-06-29 13:42:09+00:00,1513,9.5,1,175
2022-06-30 09:03:18+00:00,1502,10.5,1,175
2022-06-30 14:22:29+00:00,1740,9.0,1,175
2022-07-03 07:45:00+00:00,1582,11.0,1,175
2022-07-04 18:04:00+00:00,1540,10.0,1,175
2022-07-05 16:01:44+00:00,1471,8.0,1,175
2022-07-06 12:50:18+00:00,1503,8.5,1,175
2022-07-07 00:05:24+00:00,1410,10.5,1,175
2022-07-11 03:25:00+00:00,1553,9.5,1,175
2022-07-12 12:25:12+00:00,1543,11.0,1,175
2022-07-13 04:46:28+00:00,1599,9.0,1,175
2022-07-13 15:07:30+00:00,1448,10.5,1,175
2022-07-15 19:37:30+00:00,1567,10.0,1,175
2022-07-17 10:04:12+00:00,1523,8.0,1,175
2022-07-20 06:09:36+00:00,1558,10.5,1,175
2022-07-21 17:05:24+00:00,1419,11.0,1,175
2022-07-22 17:07:51+00:00,1562,9.5,1,175
2022-07-23 17:41:12+00:00,1629,8.5,1,175
2022-07-25 19:10:27+00:00,1725,9.0,1,175
2022-07-26 21:11:00+00:00,1533,10.0,1,175
2022-07-26 21:11:42+00:00,1529,10.5,1,175
2022-07-29 04:06:40+00:00,1557,8.0,1,175
2022-07-30 21:45:36+00:00,1457,11.0,1,175
2022-08-02 12:13:48+00:00,1599,10.5,1,175
2022-08-03 06:50:42+00:00,1551,9.5,1,175
2022-08-06 22:44:30+00:00,1569,10.0,1,175
2022-08-07 09:34:26+00:00,1549,9.0,1,175
2022-08-09 02:25:48+00:00,1545,11.0,1,175
2022-08-09 03:15:54+00:00,1530,10.5,1,175
2022-08-09 22:09:08+00:00,1499,8.0,1,175
2022-08-09 22:32:06+00:00,1581,8.5,1,175
2022-08-14 20:33:33+00:00,1595,9.5,1,175
2022-08-15 18:18:00+00:00,1425,10.5,1,175
2022-08-18 00:18:00+00:00,1567,10.0,1,175
2022-08-18 07:06:00+00:00,1572,11.0,1,175
2022-08-19 23:58:25+00:00,1487,9.0,1,175
2022-08-21 16:11:36+00:00,1338,8.0,1,175
2022-08-22 09:20:06+00:00,1573,10.5,1,175
2022-08-26 10:16:24+00:00,1772,9.5,1,175
2022-08-27 03:23:00+00:00,1641,8.5,1,175
2022-08-27 11:46:12+00:00,1562,11.0,1,175
2022-08-29 00:22:12+00:00,1533,10.5,1,175
2022-08-29 01:51:30+00:00,1458,10.0,1,175
2022-09-01 14:22:24+00:00,1573,9.0,1,175
2022-09-02 10:14:04+00:00,1459,8.0,1,175
2022-09-04 15:24:18+00:00,1427,10.5,1,175
2022-09-05 16:26:24+00:00,1380,11.0,1,175
2022-09-06 23:59:15+00:00,1614,9.5,1,175
2022-09-09 03:25:00+00:00,1475,10.0,1,175
2022-09-11 06:26:24+00:00,1450,10.5,1,175
2022-09-13 08:13:54+00:00,1370,8.5,1,175
2022-09-14 04:16:32+00:00,1461,8.0,1,175
2022-09-14 04:46:23+00:00,1525,9.0,1,175
2022-09-14 21:06:36+00:00,1483,11.0,1,175
2022-09-17 21:28:30+00:00,1450,10.5,1,175
2022-09-18 13:42:06+00:00,1466,9.5,1,175
2022-09-20 04:58:30+00:00,1526,10.0,1,175
2022-09-24 01:46:48+00:00,1448,11.0,1,175
2022-09-24 12:30:36+00:00,1558,10.5,1,175
2022-09-25 22:19:00+00:00,1577,8.0,1,175
2022-09-26 19:10:22+00:00,1628,9.0,1,175
2022-09-30 03:24:57+00:00,1586,9.5,1,175
2022-09-30 13:04:48+00:00,1504,8.5,1,175
2022-10-01 03:32:42+00:00,1439,10.5,1,175
2022-10-01 06:32:00+00:00,1509,10.0,1,175
2022-10-03 06:27:00+00:00,1457,11.0,1,175
2022-10-07 16:21:28+00:00,1395,8.0,1,175
2022-10-07 18:34:48+00:00,1511,10.5,1,175
2022-10-09 09:34:21+00:00,1537,9.0,1,175
2022-10-11 17:07:48+00:00,1410,9.5,1,175
2022-10-12 08:05:30+00:00,1545,10.0,1,175
2022-10-12 11:07:12+00:00,1482,11.0,1,175
2022-10-14 09:36:54+00:00,1484,10.5,1,175
2022-10-17 17:55:42+00:00,1548,8.5,1,175
2022-10-19 10:23:56+00:00,1407,8.0,1,175
2022-10-21 00:39:00+00:00,1445,10.5,1,175
2022-10-21 15:47:24+00:00,1427,11.0,1,175
2022-10-21 23:58:20+00:00,1620,9.0,1,175
2022-10-23 06:50:39+00:00,1547,9.5,1,175
2022-10-23 09:39:00+00:00,1518,10.0,1,175
2022-10-27 15:41:06+00:00,1473,10.5,1,175
2022-10-30 20:27:36+00:00,1372,11.0,1,175
2022-10-31 04:26:24+00:00,1463,8.0,1,175
2022-11-03 06:43:12+00:00,1536,10.5,1,175
2022-11-03 11:12:30+00:00,1492,10.0,1,175
2022-11-03 14:22:19+00:00,1725,9.0,1,175
2022-11-03 20:33:30+00:00,1547,9.5,1,175
2022-11-03 22:46:36+00:00,1508,8.5,1,175
2022-11-09 01:07:48+00:00,1410,11.0,1,175
2022-11-09 21:45:18+00:00,1508,10.5,1,175
2022-11-11 22:28:52+00:00,1468,8.0,1,175
2022-11-14 12:46:00+00:00,1790,10.0,1,175
2022-11-15 10:16:21+00:00,1542,9.5,1,175
2022-11-16 04:46:18+00:00,1348,9.0,1,175
2022-11-16 12:47:24+00:00,1259,10.5,1,175
2022-11-18 05:48:00+00:00,1451,11.0,1,175
2022-11-21 03:37:30+00:00,1508,8.5,1,175
2022-11-23 03:49:30+00:00,1279,10.5,1,175
2022-11-23 16:31:20+00:00,1550,8.0,1,175
2022-11-25 14:19:30+00:00,1621,10.0,1,175
2022-11-26 23:59:12+00:00,1534,9.5,1,175
2022-11-27 10:28:12+00:00,1538,11.0,1,175
2022-11-28 19:10:17+00:00,1649,9.0,1,175
2022-11-29 18:51:36+00:00,1376,10.5,1,175
2022-12-05 10:33:48+00:00,1447,8.0,1,175
2022-12-06 09:53:42+00:00,1325,10.5,1,175
2022-12-06 15:08:24+00:00,1325,11.0,1,175
2022-12-06 15:53:00+00:00,1621,10.0,1,175
2022-12-08 08:28:24+00:00,1347,8.5,1,175
2022-12-08 13:42:03+00:00,1646,9.5,1,175
2022-12-11 09:34:16+00:00,1458,9.0,1,175
2022-12-13 00:55:48+00:00,1375,10.5,1,175
2022-12-15 19:48:36+00:00,1495,11.0,1,175
2022-12-17 04:36:16+00:00,1428,8.0,1,175
2022-12-17 17:26:30+00:00,1542,10.0,1,175
2022-12-19 15:57:54+00:00,1407,10.5,1,175
2022-12-20 03:24:54+00:00,1597,9.5,1,175
2022-12-23 23:58:15+00:00,1475,9.0,1,175
2022-12-25 00:28:48+00:00,1489,11.0,1,175
2022-12-25 13:19:18+00:00,1569,8.5,1,175
2022-12-26 07:00:00+00:00,1520,10.5,1,175
2022-12-28 19:00:00+00:00,1642,10.0,1,175
2022-12-28 22:38:44+00:00,1575,8.0,1,175
2022-12-31 17:07:45+00:00,1504,9.5,1,175
2023-01-01 22:02:06+00:00,1521,10.5,1,175
2023-01-03 05:09:00+00:00,1602,11.0,1,175
2023-01-05 14:22:14+00:00,1539,9.0,1,175
2023-01-08 13:04:12+00:00,1374,10.5,1,175
2023-01-08 20:33:30+00:00,1502,10.0,1,175
2023-01-09 16:41:12+00:00,1520,8.0,1,175
2023-01-11 18:10:12+00:00,1579,8.5,1,175
2023-01-12 06:50:36+00:00,1652,9.5,1,175
2023-01-12 09:49:12+00:00,1582,11.0,1,175
2023-01-15 04:06:18+00:00,1437,10.5,1,175
2023-01-18 04:46:13+00:00,1406,9.0,1,175
2023-01-19 22:07:00+00:00,1540,10.0,1,175
2023-01-21 10:43:40+00:00,1520,8.0,1,175
2023-01-21 14:29:24+00:00,1421,11.0,1,175
2023-01-21 19:08:24+00:00,1376,10.5,1,175
2023-01-23 20:33:27+00:00,1595,9.5,1,175
2023-01-28 10:10:30+00:00,1515,10.5,1,175
2023-01-28 23:01:06+00:00,1557,8.5,1,175
2023-01-30 19:09:36+00:00,1457,11.0,1,175
2023-01-30 19:10:12+00:00,1480,9.0,1,175
2023-01-30 23:40:30+00:00,1611,10.0,1,175
2023-02-02 04:46:08+00:00,1422,8.0,1,175
2023-02-04 01:12:36+00:00,1449,10.5,1,175
2023-02-04 10:16:18+00:00,1569,9.5,1,175
2023-02-08 23:49:48+00:00,1394,11.0,1,175
2023-02-10 16:14:42+00:00,1515,10.5,1,175
2023-02-11 01:14:00+00:00,1561,10.0,1,175
2023-02-12 09:34:11+00:00,1566,9.0,1,175
2023-02-13 22:48:36+00:00,1424,8.0,1,175
2023-02-15 03:52:00+00:00,1422,8.5,1,175
2023-02-15 23:59:09+00:00,1410,9.5,1,175
2023-02-17 07:16:48+00:00,1356,10.5,1,175
2023-02-18 04:30:00+00:00,1261,11.0,1,175
2023-02-22 02:47:30+00:00,1533,10.0,1,175
2023-02-23 22:18:54+00:00,1543,10.5,1,175
2023-02-24 23:58:10+00:00,1638,9.0,1,175
2023-02-25 16:51:04+00:00,1370,8.0,1,175
2023-02-27 09:10:12+00:00,1545,11.0,1,175
2023-02-27 13:42:00+00:00,1532,9.5,1,175
2023-03-02 13:21:00+00:00,1454,10.5,1,175
2023-03-04 08:42:54+00:00,1510,8.5,1,175
2023-03-05 04:21:00+00:00,1421,10.0,1,175
2023-03-08 13:50:24+00:00,1431,11.0,1,175
2023-03-09 04:23:06+00:00,1363,10.5,1,175
2023-03-09 10:53:32+00:00,1496,8.0,1,175
2023-03-09 14:22:09+00:00,1545,9.0,1,175
2023-03-11 03:24:51+00:00,1497,9.5,1,175
2023-03-15 19:25:12+00:00,1480,10.5,1,175
2023-03-16 05:54:30+00:00,1422,10.0,1,175
2023-03-17 18:30:36+00:00,1477,11.0,1,175
2023-03-21 04:56:00+00:00,1345,8.0,1,175
2023-03-21 13:33:48+00:00,1464,8.5,1,175
2023-03-22 04:46:08+00:00,1614,9.0,1,175
2023-03-22 10:27:18+00:00,1376,10.5,1,175
2023-03-22 17:07:42+00:00,1349,9.5,1,175
2023-03-26 23:10:48+00:00,1419,11.0,1,175
2023-03-27 07:28:00+00:00,1457,10.0,1,175
2023-03-29 01:29:24+00:00,1515,10.5,1,175
2023-04-01 22:58:28+00:00,1251,8.0,1,175
2023-04-03 06:50:33+00:00,1626,9.5,1,175
2023-04-03 19:10:07+00:00,1523,9.0,1,175
2023-04-04 16:31:30+00:00,1515,10.5,1,175
2023-04-05 03:51:00+00:00,1407,11.0,1,175
2023-04-07 09:01:30+00:00,1424,10.0,1,175
2023-04-07 18:24:42+00:00,1404,8.5,1,175
2023-04-11 07:33:36+00:00,1585,10.5,1,175
2023-04-13 17:00:56+00:00,1247,8.0,1,175
2023-04-14 08:31:12+00:00,1320,11.0,1,175
2023-04-14 20:33:24+00:00,1463,9.5,1,175
2023-04-16 09:34:06+00:00,1508,9.0,1,175
2023-04-17 22:35:42+00:00,1521,10.5,1,175
2023-04-18 10:35:00+00:00,1433,10.0,1,175
2023-04-23 13:11:24+00:00,1443,11.0,1,175
2023-04-24 13:37:48+00:00,1541,10.5,1,175
2023-04-24 23:15:36+00:00,1385,8.5,1,175
2023-04-25 11:03:24+00:00,1376,8.0,1,175
2023-04-26 10:16:15+00:00,1647,9.5,1,175
2023-04-28 23:58:05+00:00,1554,9.0,1,175
2023-04-29 12:08:30+00:00,1722,10.0,1,175
2023-05-01 04:39:54+00:00,1444,10.5,1,175
2023-05-02 17:51:36+00:00,1445,11.0,1,175
2023-05-07 05:05:52+00:00,1315,8.0,1,175
2023-05-07 19:42:00+00:00,1489,10.5,1,175
2023-05-07 23:59:06+00:00,1465,9.5,1,175
2023-05-10 13:42:00+00:00,1389,10.0,1,175
2023-05-11 14:22:04+00:00,1531,9.0,1,175
2023-05-11 22:31:48+00:00,1589,11.0,1,175
2023-05-12 04:06:30+00:00,1367,8.5,1,175
2023-05-14 10:44:06+00:00,1400,10.5,1,175
2023-05-18 23:08:20+00:00,1365,8.0,1,175
2023-05-19 13:41:57+00:00,1397,9.5,1,175
2023-05-21 01:46:12+00:00,1407,10.5,1,175
2023-05-21 03:12:00+00:00,1471,11.0,1,175
2023-05-21 15:15:30+00:00,1482,10.0,1,175
2023-05-24 04:46:03+00:00,1335,9.0,1,175
2023-05-27 16:48:18+00:00,1279,10.5,1,175
2023-05-29 08:57:24+00:00,1461,8.5,1,175
2023-05-30 07:52:12+00:00,1446,11.0,1,175
2023-05-30 17:10:48+00:00,1365,8.0,1,175
2023-05-31 03:24:48+00:00,1412,9.5,1,175
2023-06-01 16:49:00+00:00,1385,10.0,1,175
2023-06-03 07:50:24+00:00,1384,10.5,1,175
2023-06-05 19:10:02+00:00,1304,9.0,1,175
2023-06-08 12:32:24+00:00,1583,11.0,1,175
2023-06-09 22:52:30+00:00,1455,10.5,1,175
2023-06-11 11:13:16+00:00,1416,8.0,1,175
2023-06-11 17:07:39+00:00,1555,9.5,1,175
2023-06-12 18:22:30+00:00,1560,10.0,1,175
2023-06-15 13:48:18+00:00,1360,8.5,1,175
2023-06-16 13:54:36+00:00,1352,10.5,1,175
2023-06-17 17:12:36+00:00,1256,11.0,1,175
2023-06-18 09:34:01+00:00,1287,9.0,1,175
2023-06-23 04:56:42+00:00,1352,10.5,1,175
2023-06-23 05:15:44+00:00,1197,8.0,1,175
2023-06-23 06:50:30+00:00,1453,9.5,1,175
2023-06-23 19:56:00+00:00,1411,10.0,1,175
